12:43:17: Edge Data
12:43:17: ---------
12:43:17: Triangle 301 = {indexSet=0, vertexSet=0, v0=438, v1=440, v2=441}
12:43:17: Triangle 302 = {indexSet=0, vertexSet=0, v0=214, v1=442, v2=434}
12:43:17: Triangle 303 = {indexSet=0, vertexSet=0, v0=214, v1=434, v2=226}
12:43:17: Triangle 304 = {indexSet=0, vertexSet=0, v0=233, v1=435, v2=443}
12:43:17: Triangle 305 = {indexSet=0, vertexSet=0, v0=233, v1=443, v2=221}
12:43:17: Triangle 306 = {indexSet=0, vertexSet=0, v0=436, v1=444, v2=445}
12:43:17: Triangle 307 = {indexSet=0, vertexSet=0, v0=436, v1=445, v2=437}
12:43:17: Triangle 308 = {indexSet=0, vertexSet=0, v0=446, v1=447, v2=448}
12:43:17: Triangle 309 = {indexSet=0, vertexSet=0, v0=446, v1=448, v2=449}
12:43:17: Triangle 310 = {indexSet=0, vertexSet=0, v0=202, v1=450, v2=442}
12:43:17: Triangle 311 = {indexSet=0, vertexSet=0, v0=202, v1=442, v2=214}
12:43:17: Triangle 312 = {indexSet=0, vertexSet=0, v0=221, v1=443, v2=451}
12:43:17: Triangle 313 = {indexSet=0, vertexSet=0, v0=221, v1=451, v2=209}
12:43:17: Triangle 314 = {indexSet=0, vertexSet=0, v0=444, v1=452, v2=453}
12:43:17: Triangle 315 = {indexSet=0, vertexSet=0, v0=444, v1=453, v2=445}
12:43:17: Triangle 316 = {indexSet=0, vertexSet=0, v0=454, v1=455, v2=456}
12:43:17: Triangle 317 = {indexSet=0, vertexSet=0, v0=454, v1=456, v2=457}
12:43:17: Triangle 318 = {indexSet=0, vertexSet=0, v0=185, v1=458, v2=450}
12:43:17: Triangle 319 = {indexSet=0, vertexSet=0, v0=185, v1=450, v2=202}
12:43:17: Triangle 320 = {indexSet=0, vertexSet=0, v0=209, v1=451, v2=459}
12:43:17: Triangle 321 = {indexSet=0, vertexSet=0, v0=209, v1=459, v2=192}
12:43:17: Triangle 322 = {indexSet=0, vertexSet=0, v0=452, v1=460, v2=461}
12:43:17: Triangle 323 = {indexSet=0, vertexSet=0, v0=452, v1=461, v2=453}
12:43:17: Triangle 324 = {indexSet=0, vertexSet=0, v0=149, v1=148, v2=458}
12:43:17: Triangle 325 = {indexSet=0, vertexSet=0, v0=149, v1=458, v2=185}
12:43:17: Triangle 326 = {indexSet=0, vertexSet=0, v0=192, v1=459, v2=155}
12:43:17: Triangle 327 = {indexSet=0, vertexSet=0, v0=192, v1=155, v2=154}
12:43:17: Triangle 328 = {indexSet=0, vertexSet=0, v0=460, v1=158, v2=159}
12:43:17: Triangle 329 = {indexSet=0, vertexSet=0, v0=460, v1=159, v2=461}
12:43:17: Triangle 330 = {indexSet=0, vertexSet=0, v0=462, v1=463, v2=464}
12:43:17: Triangle 331 = {indexSet=0, vertexSet=0, v0=462, v1=464, v2=465}
12:43:17: Triangle 332 = {indexSet=0, vertexSet=0, v0=466, v1=467, v2=468}
12:43:17: Triangle 333 = {indexSet=0, vertexSet=0, v0=466, v1=468, v2=469}
12:43:17: Triangle 334 = {indexSet=0, vertexSet=0, v0=470, v1=471, v2=472}
12:43:17: Triangle 335 = {indexSet=0, vertexSet=0, v0=470, v1=472, v2=473}
12:43:17: Triangle 336 = {indexSet=0, vertexSet=0, v0=474, v1=475, v2=476}
12:43:17: Triangle 337 = {indexSet=0, vertexSet=0, v0=474, v1=476, v2=477}
12:43:17: Triangle 338 = {indexSet=0, vertexSet=0, v0=478, v1=479, v2=480}
12:43:17: Triangle 339 = {indexSet=0, vertexSet=0, v0=478, v1=480, v2=481}
12:43:17: Triangle 340 = {indexSet=0, vertexSet=0, v0=482, v1=483, v2=484}
12:43:17: Triangle 341 = {indexSet=0, vertexSet=0, v0=482, v1=484, v2=485}
12:43:17: Triangle 342 = {indexSet=0, vertexSet=0, v0=486, v1=487, v2=488}
12:43:17: Triangle 343 = {indexSet=0, vertexSet=0, v0=486, v1=488, v2=489}
12:43:17: Triangle 344 = {indexSet=0, vertexSet=0, v0=490, v1=491, v2=467}
12:43:17: Triangle 345 = {indexSet=0, vertexSet=0, v0=490, v1=467, v2=466}
12:43:17: Triangle 346 = {indexSet=0, vertexSet=0, v0=477, v1=476, v2=492}
12:43:17: Triangle 347 = {indexSet=0, vertexSet=0, v0=477, v1=492, v2=493}
12:43:17: Triangle 348 = {indexSet=0, vertexSet=0, v0=494, v1=478, v2=481}
12:43:17: Triangle 349 = {indexSet=0, vertexSet=0, v0=494, v1=481, v2=495}
12:43:17: Triangle 350 = {indexSet=0, vertexSet=0, v0=496, v1=497, v2=498}
12:43:17: Triangle 351 = {indexSet=0, vertexSet=0, v0=496, v1=498, v2=499}
12:43:17: Triangle 352 = {indexSet=0, vertexSet=0, v0=500, v1=501, v2=502}
12:43:17: Triangle 353 = {indexSet=0, vertexSet=0, v0=500, v1=502, v2=503}
12:43:17: Triangle 354 = {indexSet=0, vertexSet=0, v0=504, v1=505, v2=491}
12:43:17: Triangle 355 = {indexSet=0, vertexSet=0, v0=504, v1=491, v2=490}
12:43:17: Triangle 356 = {indexSet=0, vertexSet=0, v0=493, v1=492, v2=506}
12:43:17: Triangle 357 = {indexSet=0, vertexSet=0, v0=493, v1=506, v2=507}
12:43:17: Triangle 358 = {indexSet=0, vertexSet=0, v0=508, v1=494, v2=495}
12:43:17: Triangle 359 = {indexSet=0, vertexSet=0, v0=508, v1=495, v2=509}
12:43:17: Triangle 360 = {indexSet=0, vertexSet=0, v0=510, v1=511, v2=512}
12:43:17: Triangle 361 = {indexSet=0, vertexSet=0, v0=510, v1=512, v2=513}
12:43:17: Triangle 362 = {indexSet=0, vertexSet=0, v0=514, v1=515, v2=516}
12:43:17: Triangle 363 = {indexSet=0, vertexSet=0, v0=514, v1=516, v2=517}
12:43:17: Triangle 364 = {indexSet=0, vertexSet=0, v0=518, v1=519, v2=505}
12:43:17: Triangle 365 = {indexSet=0, vertexSet=0, v0=518, v1=505, v2=504}
12:43:17: Triangle 366 = {indexSet=0, vertexSet=0, v0=507, v1=506, v2=520}
12:43:17: Triangle 367 = {indexSet=0, vertexSet=0, v0=507, v1=520, v2=521}
12:43:17: Triangle 368 = {indexSet=0, vertexSet=0, v0=522, v1=508, v2=509}
12:43:17: Triangle 369 = {indexSet=0, vertexSet=0, v0=522, v1=509, v2=523}
12:43:17: Triangle 370 = {indexSet=0, vertexSet=0, v0=524, v1=525, v2=526}
12:43:17: Triangle 371 = {indexSet=0, vertexSet=0, v0=524, v1=526, v2=527}
12:43:17: Triangle 372 = {indexSet=0, vertexSet=0, v0=148, v1=160, v2=518}
12:43:17: Triangle 373 = {indexSet=0, vertexSet=0, v0=148, v1=518, v2=458}
12:43:17: Triangle 374 = {indexSet=0, vertexSet=0, v0=528, v1=529, v2=530}
12:43:17: Triangle 375 = {indexSet=0, vertexSet=0, v0=528, v1=530, v2=531}
12:43:17: Triangle 376 = {indexSet=0, vertexSet=0, v0=459, v1=521, v2=163}
12:43:17: Triangle 377 = {indexSet=0, vertexSet=0, v0=459, v1=163, v2=155}
12:43:17: Triangle 378 = {indexSet=0, vertexSet=0, v0=532, v1=164, v2=165}
12:43:17: Triangle 379 = {indexSet=0, vertexSet=0, v0=532, v1=165, v2=533}
12:43:17: Triangle 380 = {indexSet=0, vertexSet=0, v0=458, v1=518, v2=504}
12:43:17: Triangle 381 = {indexSet=0, vertexSet=0, v0=458, v1=504, v2=450}
12:43:17: Triangle 382 = {indexSet=0, vertexSet=0, v0=534, v1=535, v2=536}
12:43:17: Triangle 383 = {indexSet=0, vertexSet=0, v0=534, v1=536, v2=537}
12:43:17: Triangle 384 = {indexSet=0, vertexSet=0, v0=451, v1=507, v2=521}
12:43:17: Triangle 385 = {indexSet=0, vertexSet=0, v0=451, v1=521, v2=459}
12:43:17: Triangle 386 = {indexSet=0, vertexSet=0, v0=450, v1=504, v2=490}
12:43:17: Triangle 387 = {indexSet=0, vertexSet=0, v0=450, v1=490, v2=442}
12:43:17: Triangle 388 = {indexSet=0, vertexSet=0, v0=538, v1=539, v2=540}
12:43:17: Triangle 389 = {indexSet=0, vertexSet=0, v0=538, v1=540, v2=541}
12:43:17: Triangle 390 = {indexSet=0, vertexSet=0, v0=443, v1=493, v2=507}
12:43:17: Triangle 391 = {indexSet=0, vertexSet=0, v0=443, v1=507, v2=451}
12:43:17: Triangle 392 = {indexSet=0, vertexSet=0, v0=442, v1=490, v2=466}
12:43:17: Triangle 393 = {indexSet=0, vertexSet=0, v0=442, v1=466, v2=434}
12:43:17: Triangle 394 = {indexSet=0, vertexSet=0, v0=542, v1=543, v2=544}
12:43:17: Triangle 395 = {indexSet=0, vertexSet=0, v0=542, v1=544, v2=545}
12:43:17: Triangle 396 = {indexSet=0, vertexSet=0, v0=435, v1=477, v2=493}
12:43:17: Triangle 397 = {indexSet=0, vertexSet=0, v0=435, v1=493, v2=443}
12:43:17: Triangle 398 = {indexSet=0, vertexSet=0, v0=434, v1=466, v2=469}
12:43:17: Triangle 399 = {indexSet=0, vertexSet=0, v0=434, v1=469, v2=424}
12:43:17: Triangle 400 = {indexSet=0, vertexSet=0, v0=546, v1=547, v2=548}
12:43:17: Triangle 401 = {indexSet=0, vertexSet=0, v0=546, v1=548, v2=549}
12:43:17: Triangle 402 = {indexSet=0, vertexSet=0, v0=425, v1=474, v2=477}
12:43:17: Triangle 403 = {indexSet=0, vertexSet=0, v0=425, v1=477, v2=435}
12:43:17: Triangle 404 = {indexSet=0, vertexSet=0, v0=424, v1=469, v2=287}
12:43:17: Triangle 405 = {indexSet=0, vertexSet=0, v0=424, v1=287, v2=286}
12:43:17: Triangle 406 = {indexSet=0, vertexSet=0, v0=291, v1=290, v2=474}
12:43:17: Triangle 407 = {indexSet=0, vertexSet=0, v0=291, v1=474, v2=425}
12:43:17: Triangle 408 = {indexSet=0, vertexSet=0, v0=550, v1=551, v2=552}
12:43:17: Triangle 409 = {indexSet=0, vertexSet=0, v0=550, v1=552, v2=553}
12:43:17: Triangle 410 = {indexSet=0, vertexSet=0, v0=1, v1=554, v2=555}
12:43:17: Triangle 411 = {indexSet=0, vertexSet=0, v0=1, v1=555, v2=2}
12:43:17: Triangle 412 = {indexSet=0, vertexSet=0, v0=5, v1=269, v2=556}
12:43:17: Triangle 413 = {indexSet=0, vertexSet=0, v0=5, v1=556, v2=6}
12:43:17: Triangle 414 = {indexSet=0, vertexSet=0, v0=9, v1=557, v2=558}
12:43:17: Triangle 415 = {indexSet=0, vertexSet=0, v0=9, v1=558, v2=10}
12:43:17: Triangle 416 = {indexSet=0, vertexSet=0, v0=15, v1=559, v2=274}
12:43:17: Triangle 417 = {indexSet=0, vertexSet=0, v0=15, v1=274, v2=12}
12:43:17: Triangle 418 = {indexSet=0, vertexSet=0, v0=560, v1=561, v2=562}
12:43:17: Triangle 419 = {indexSet=0, vertexSet=0, v0=560, v1=562, v2=563}
12:43:17: Triangle 420 = {indexSet=0, vertexSet=0, v0=269, v1=268, v2=564}
12:43:17: Triangle 421 = {indexSet=0, vertexSet=0, v0=269, v1=564, v2=556}
12:43:17: Triangle 422 = {indexSet=0, vertexSet=0, v0=557, v1=565, v2=566}
12:43:17: Triangle 423 = {indexSet=0, vertexSet=0, v0=557, v1=566, v2=558}
12:43:17: Triangle 424 = {indexSet=0, vertexSet=0, v0=559, v1=567, v2=275}
12:43:17: Triangle 425 = {indexSet=0, vertexSet=0, v0=559, v1=275, v2=274}
12:43:17: Triangle 426 = {indexSet=0, vertexSet=0, v0=568, v1=569, v2=570}
12:43:17: Triangle 427 = {indexSet=0, vertexSet=0, v0=568, v1=570, v2=571}
12:43:17: Triangle 428 = {indexSet=0, vertexSet=0, v0=263, v1=572, v2=573}
12:43:17: Triangle 429 = {indexSet=0, vertexSet=0, v0=263, v1=573, v2=264}
12:43:17: Triangle 430 = {indexSet=0, vertexSet=0, v0=267, v1=288, v2=574}
12:43:17: Triangle 431 = {indexSet=0, vertexSet=0, v0=267, v1=574, v2=268}
12:43:17: Triangle 432 = {indexSet=0, vertexSet=0, v0=271, v1=575, v2=576}
12:43:17: Triangle 433 = {indexSet=0, vertexSet=0, v0=271, v1=576, v2=272}
12:43:17: Triangle 434 = {indexSet=0, vertexSet=0, v0=275, v1=577, v2=289}
12:43:17: Triangle 435 = {indexSet=0, vertexSet=0, v0=275, v1=289, v2=276}
12:43:17: Triangle 436 = {indexSet=0, vertexSet=0, v0=578, v1=579, v2=580}
12:43:17: Triangle 437 = {indexSet=0, vertexSet=0, v0=578, v1=580, v2=581}
12:43:17: Triangle 438 = {indexSet=0, vertexSet=0, v0=582, v1=583, v2=584}
12:43:17: Triangle 439 = {indexSet=0, vertexSet=0, v0=582, v1=584, v2=585}
12:43:17: Triangle 440 = {indexSet=0, vertexSet=0, v0=283, v1=586, v2=587}
12:43:17: Triangle 441 = {indexSet=0, vertexSet=0, v0=283, v1=587, v2=284}
12:43:17: Triangle 442 = {indexSet=0, vertexSet=0, v0=287, v1=588, v2=589}
12:43:17: Triangle 443 = {indexSet=0, vertexSet=0, v0=287, v1=589, v2=288}
12:43:17: Triangle 444 = {indexSet=0, vertexSet=0, v0=590, v1=591, v2=592}
12:43:17: Triangle 445 = {indexSet=0, vertexSet=0, v0=590, v1=592, v2=593}
12:43:17: Triangle 446 = {indexSet=0, vertexSet=0, v0=289, v1=594, v2=595}
12:43:17: Triangle 447 = {indexSet=0, vertexSet=0, v0=289, v1=595, v2=290}
12:43:17: Triangle 448 = {indexSet=0, vertexSet=0, v0=596, v1=597, v2=598}
12:43:17: Triangle 449 = {indexSet=0, vertexSet=0, v0=596, v1=598, v2=599}
12:43:17: Triangle 450 = {indexSet=0, vertexSet=0, v0=472, v1=471, v2=600}
12:43:17: Triangle 451 = {indexSet=0, vertexSet=0, v0=472, v1=600, v2=601}
12:43:17: Triangle 452 = {indexSet=0, vertexSet=0, v0=468, v1=602, v2=603}
12:43:17: Triangle 453 = {indexSet=0, vertexSet=0, v0=468, v1=603, v2=588}
12:43:17: Triangle 454 = {indexSet=0, vertexSet=0, v0=604, v1=605, v2=606}
12:43:17: Triangle 455 = {indexSet=0, vertexSet=0, v0=604, v1=606, v2=607}
12:43:17: Triangle 456 = {indexSet=0, vertexSet=0, v0=595, v1=608, v2=609}
12:43:17: Triangle 457 = {indexSet=0, vertexSet=0, v0=595, v1=609, v2=475}
12:43:17: Triangle 458 = {indexSet=0, vertexSet=0, v0=610, v1=611, v2=612}
12:43:17: Triangle 459 = {indexSet=0, vertexSet=0, v0=610, v1=612, v2=613}
12:43:17: Triangle 460 = {indexSet=0, vertexSet=0, v0=614, v1=615, v2=616}
12:43:17: Triangle 461 = {indexSet=0, vertexSet=0, v0=614, v1=616, v2=617}
12:43:17: Triangle 462 = {indexSet=0, vertexSet=0, v0=618, v1=619, v2=620}
12:43:17: Triangle 463 = {indexSet=0, vertexSet=0, v0=618, v1=620, v2=621}
12:43:17: Triangle 464 = {indexSet=0, vertexSet=0, v0=622, v1=623, v2=29}
12:43:17: Triangle 465 = {indexSet=0, vertexSet=0, v0=622, v1=29, v2=28}
12:43:17: Triangle 466 = {indexSet=0, vertexSet=0, v0=39, v1=38, v2=624}
12:43:17: Triangle 467 = {indexSet=0, vertexSet=0, v0=39, v1=624, v2=625}
12:43:17: Triangle 468 = {indexSet=0, vertexSet=0, v0=626, v1=627, v2=628}
12:43:17: Triangle 469 = {indexSet=0, vertexSet=0, v0=626, v1=628, v2=629}
12:43:17: Triangle 470 = {indexSet=0, vertexSet=0, v0=45, v1=630, v2=631}
12:43:17: Triangle 471 = {indexSet=0, vertexSet=0, v0=45, v1=631, v2=46}
12:43:17: Triangle 472 = {indexSet=0, vertexSet=0, v0=632, v1=633, v2=634}
12:43:17: Triangle 473 = {indexSet=0, vertexSet=0, v0=632, v1=634, v2=635}
12:43:17: Triangle 474 = {indexSet=0, vertexSet=0, v0=636, v1=637, v2=622}
12:43:17: Triangle 475 = {indexSet=0, vertexSet=0, v0=636, v1=622, v2=602}
12:43:17: Triangle 476 = {indexSet=0, vertexSet=0, v0=638, v1=639, v2=640}
12:43:17: Triangle 477 = {indexSet=0, vertexSet=0, v0=638, v1=640, v2=641}
12:43:17: Triangle 478 = {indexSet=0, vertexSet=0, v0=609, v1=625, v2=642}
12:43:17: Triangle 479 = {indexSet=0, vertexSet=0, v0=609, v1=642, v2=643}
12:43:17: Triangle 480 = {indexSet=0, vertexSet=0, v0=644, v1=645, v2=646}
12:43:17: Triangle 481 = {indexSet=0, vertexSet=0, v0=644, v1=646, v2=647}
12:43:17: Triangle 482 = {indexSet=0, vertexSet=0, v0=648, v1=649, v2=650}
12:43:17: Triangle 483 = {indexSet=0, vertexSet=0, v0=648, v1=650, v2=651}
12:43:17: Triangle 484 = {indexSet=0, vertexSet=0, v0=652, v1=653, v2=654}
12:43:17: Triangle 485 = {indexSet=0, vertexSet=0, v0=652, v1=654, v2=655}
12:43:17: Triangle 486 = {indexSet=0, vertexSet=0, v0=467, v1=636, v2=602}
12:43:17: Triangle 487 = {indexSet=0, vertexSet=0, v0=467, v1=602, v2=468}
12:43:17: Triangle 488 = {indexSet=0, vertexSet=0, v0=475, v1=609, v2=643}
12:43:17: Triangle 489 = {indexSet=0, vertexSet=0, v0=475, v1=643, v2=476}
12:43:17: Triangle 490 = {indexSet=0, vertexSet=0, v0=487, v1=656, v2=657}
12:43:17: Triangle 491 = {indexSet=0, vertexSet=0, v0=487, v1=657, v2=488}
12:43:17: Triangle 492 = {indexSet=0, vertexSet=0, v0=491, v1=658, v2=636}
12:43:17: Triangle 493 = {indexSet=0, vertexSet=0, v0=491, v1=636, v2=467}
12:43:17: Triangle 494 = {indexSet=0, vertexSet=0, v0=476, v1=643, v2=659}
12:43:17: Triangle 495 = {indexSet=0, vertexSet=0, v0=476, v1=659, v2=492}
12:43:17: Triangle 496 = {indexSet=0, vertexSet=0, v0=660, v1=661, v2=662}
12:43:17: Triangle 497 = {indexSet=0, vertexSet=0, v0=660, v1=662, v2=663}
12:43:17: Triangle 498 = {indexSet=0, vertexSet=0, v0=664, v1=665, v2=666}
12:43:17: Triangle 499 = {indexSet=0, vertexSet=0, v0=664, v1=666, v2=667}
12:43:17: Triangle 500 = {indexSet=0, vertexSet=0, v0=505, v1=668, v2=658}
12:43:17: Triangle 501 = {indexSet=0, vertexSet=0, v0=505, v1=658, v2=491}
12:43:17: Triangle 502 = {indexSet=0, vertexSet=0, v0=492, v1=659, v2=669}
12:43:17: Triangle 503 = {indexSet=0, vertexSet=0, v0=492, v1=669, v2=506}
12:43:17: Triangle 504 = {indexSet=0, vertexSet=0, v0=661, v1=670, v2=671}
12:43:17: Triangle 505 = {indexSet=0, vertexSet=0, v0=661, v1=671, v2=662}
12:43:17: Triangle 506 = {indexSet=0, vertexSet=0, v0=515, v1=672, v2=673}
12:43:17: Triangle 507 = {indexSet=0, vertexSet=0, v0=515, v1=673, v2=516}
12:43:17: Triangle 508 = {indexSet=0, vertexSet=0, v0=519, v1=674, v2=668}
12:43:17: Triangle 509 = {indexSet=0, vertexSet=0, v0=519, v1=668, v2=505}
12:43:17: Triangle 510 = {indexSet=0, vertexSet=0, v0=506, v1=669, v2=675}
12:43:17: Triangle 511 = {indexSet=0, vertexSet=0, v0=506, v1=675, v2=520}
12:43:17: Triangle 512 = {indexSet=0, vertexSet=0, v0=670, v1=676, v2=677}
12:43:17: Triangle 513 = {indexSet=0, vertexSet=0, v0=670, v1=677, v2=671}
12:43:17: Triangle 514 = {indexSet=0, vertexSet=0, v0=678, v1=679, v2=680}
12:43:17: Triangle 515 = {indexSet=0, vertexSet=0, v0=678, v1=680, v2=681}
12:43:17: Triangle 516 = {indexSet=0, vertexSet=0, v0=171, v1=682, v2=674}
12:43:17: Triangle 517 = {indexSet=0, vertexSet=0, v0=171, v1=674, v2=519}
12:43:17: Triangle 518 = {indexSet=0, vertexSet=0, v0=520, v1=675, v2=683}
12:43:17: Triangle 519 = {indexSet=0, vertexSet=0, v0=520, v1=683, v2=174}
12:43:17: Triangle 520 = {indexSet=0, vertexSet=0, v0=684, v1=685, v2=686}
12:43:17: Triangle 521 = {indexSet=0, vertexSet=0, v0=684, v1=686, v2=687}
12:43:17: Triangle 522 = {indexSet=0, vertexSet=0, v0=676, v1=688, v2=689}
12:43:17: Triangle 523 = {indexSet=0, vertexSet=0, v0=676, v1=689, v2=677}
12:43:17: Triangle 524 = {indexSet=0, vertexSet=0, v0=672, v1=690, v2=691}
12:43:17: Triangle 525 = {indexSet=0, vertexSet=0, v0=672, v1=691, v2=673}
12:43:17: Triangle 526 = {indexSet=0, vertexSet=0, v0=674, v1=692, v2=693}
12:43:17: Triangle 527 = {indexSet=0, vertexSet=0, v0=674, v1=693, v2=668}
12:43:17: Triangle 528 = {indexSet=0, vertexSet=0, v0=694, v1=695, v2=696}
12:43:17: Triangle 529 = {indexSet=0, vertexSet=0, v0=694, v1=696, v2=697}
12:43:17: Triangle 530 = {indexSet=0, vertexSet=0, v0=669, v1=698, v2=699}
12:43:17: Triangle 531 = {indexSet=0, vertexSet=0, v0=669, v1=699, v2=675}
12:43:17: Triangle 532 = {indexSet=0, vertexSet=0, v0=700, v1=701, v2=702}
12:43:17: Triangle 533 = {indexSet=0, vertexSet=0, v0=700, v1=702, v2=703}
12:43:17: Triangle 534 = {indexSet=0, vertexSet=0, v0=704, v1=705, v2=706}
12:43:17: Triangle 535 = {indexSet=0, vertexSet=0, v0=704, v1=706, v2=707}
12:43:17: Triangle 536 = {indexSet=0, vertexSet=0, v0=55, v1=54, v2=708}
12:43:17: Triangle 537 = {indexSet=0, vertexSet=0, v0=55, v1=708, v2=692}
12:43:17: Triangle 538 = {indexSet=0, vertexSet=0, v0=709, v1=710, v2=711}
12:43:17: Triangle 539 = {indexSet=0, vertexSet=0, v0=709, v1=711, v2=712}
12:43:17: Triangle 540 = {indexSet=0, vertexSet=0, v0=699, v1=713, v2=57}
12:43:17: Triangle 541 = {indexSet=0, vertexSet=0, v0=699, v1=57, v2=56}
12:43:17: Triangle 542 = {indexSet=0, vertexSet=0, v0=714, v1=715, v2=716}
12:43:17: Triangle 543 = {indexSet=0, vertexSet=0, v0=714, v1=716, v2=717}
12:43:17: Triangle 544 = {indexSet=0, vertexSet=0, v0=718, v1=64, v2=67}
12:43:17: Triangle 545 = {indexSet=0, vertexSet=0, v0=718, v1=67, v2=719}
12:43:17: Edge Group vertexSet=0
12:43:17: Edge 0 = {
  tri0=0, 
  tri1=6, 
  v0=0, 
  v1=1, 
  degenerate=false 
}
12:43:17: Edge 1 = {
  tri0=0, 
  tri1=10, 
  v0=1, 
  v1=2, 
  degenerate=false 
}
12:43:17: Edge 2 = {
  tri0=0, 
  tri1=1, 
  v0=2, 
  v1=0, 
  degenerate=false 
}
12:43:17: Edge 3 = {
  tri0=1, 
  tri1=2, 
  v0=2, 
  v1=3, 
  degenerate=false 
}
12:43:17: Edge 4 = {
  tri0=1, 
  tri1=8, 
  v0=3, 
  v1=0, 
  degenerate=false 
}
12:43:17: Edge 5 = {
  tri0=2, 
  tri1=10, 
  v0=5, 
  v1=6, 
  degenerate=false 
}
12:43:17: Edge 6 = {
  tri0=2, 
  tri1=3, 
  v0=6, 
  v1=4, 
  degenerate=false 
}
12:43:17: Edge 7 = {
  tri0=3, 
  tri1=4, 
  v0=6, 
  v1=7, 
  degenerate=false 
}
12:43:17: Edge 8 = {
  tri0=3, 
  tri1=9, 
  v0=7, 
  v1=4, 
  degenerate=false 
}
12:43:17: Edge 9 = {
  tri0=4, 
  tri1=11, 
  v0=9, 
  v1=10, 
  degenerate=false 
}
12:43:17: Edge 10 = {
  tri0=4, 
  tri1=5, 
  v0=10, 
  v1=8, 
  degenerate=false 
}
12:43:17: Edge 11 = {
  tri0=5, 
  tri1=7, 
  v0=10, 
  v1=11, 
  degenerate=false 
}
12:43:17: Edge 12 = {
  tri0=5, 
  tri1=9, 
  v0=11, 
  v1=8, 
  degenerate=false 
}
12:43:17: Edge 13 = {
  tri0=6, 
  tri1=8, 
  v0=13, 
  v1=14, 
  degenerate=false 
}
12:43:17: Edge 14 = {
  tri0=6, 
  tri1=7, 
  v0=14, 
  v1=12, 
  degenerate=false 
}
12:43:17: Edge 15 = {
  tri0=7, 
  tri1=11, 
  v0=15, 
  v1=12, 
  degenerate=false 
}
12:43:17: Edge 16 = {
  tri0=8, 
  tri1=9, 
  v0=18, 
  v1=16, 
  degenerate=false 
}
12:43:17: Edge 17 = {
  tri0=10, 
  tri1=11, 
  v0=22, 
  v1=20, 
  degenerate=false 
}
12:43:17: Edge 18 = {
  tri0=12, 
  tri1=19, 
  v0=24, 
  v1=25, 
  degenerate=false 
}
12:43:17: Edge 19 = {
  tri0=12, 
  tri1=22, 
  v0=25, 
  v1=26, 
  degenerate=false 
}
12:43:17: Edge 20 = {
  tri0=12, 
  tri1=13, 
  v0=26, 
  v1=24, 
  degenerate=false 
}
12:43:17: Edge 21 = {
  tri0=13, 
  tri1=14, 
  v0=26, 
  v1=27, 
  degenerate=false 
}
12:43:17: Edge 22 = {
  tri0=13, 
  tri1=21, 
  v0=27, 
  v1=24, 
  degenerate=false 
}
12:43:17: Edge 23 = {
  tri0=14, 
  tri1=22, 
  v0=29, 
  v1=30, 
  degenerate=false 
}
12:43:17: Edge 24 = {
  tri0=14, 
  tri1=15, 
  v0=30, 
  v1=28, 
  degenerate=false 
}
12:43:17: Edge 25 = {
  tri0=15, 
  tri1=16, 
  v0=30, 
  v1=31, 
  degenerate=false 
}
12:43:17: Edge 26 = {
  tri0=15, 
  tri1=20, 
  v0=31, 
  v1=28, 
  degenerate=false 
}
12:43:17: Edge 27 = {
  tri0=16, 
  tri1=23, 
  v0=33, 
  v1=34, 
  degenerate=false 
}
12:43:17: Edge 28 = {
  tri0=16, 
  tri1=17, 
  v0=34, 
  v1=32, 
  degenerate=false 
}
12:43:17: Edge 29 = {
  tri0=17, 
  tri1=18, 
  v0=34, 
  v1=35, 
  degenerate=false 
}
12:43:17: Edge 30 = {
  tri0=17, 
  tri1=20, 
  v0=35, 
  v1=32, 
  degenerate=false 
}
12:43:17: Edge 31 = {
  tri0=18, 
  tri1=23, 
  v0=37, 
  v1=38, 
  degenerate=false 
}
12:43:17: Edge 32 = {
  tri0=18, 
  tri1=19, 
  v0=38, 
  v1=36, 
  degenerate=false 
}
12:43:17: Edge 33 = {
  tri0=19, 
  tri1=21, 
  v0=39, 
  v1=36, 
  degenerate=false 
}
12:43:17: Edge 34 = {
  tri0=20, 
  tri1=21, 
  v0=42, 
  v1=40, 
  degenerate=false 
}
12:43:17: Edge 35 = {
  tri0=22, 
  tri1=23, 
  v0=46, 
  v1=44, 
  degenerate=false 
}
12:43:17: Edge 36 = {
  tri0=24, 
  tri1=29, 
  v0=48, 
  v1=49, 
  degenerate=false 
}
12:43:17: Edge 37 = {
  tri0=24, 
  tri1=32, 
  v0=49, 
  v1=50, 
  degenerate=false 
}
12:43:17: Edge 38 = {
  tri0=24, 
  tri1=25, 
  v0=50, 
  v1=48, 
  degenerate=false 
}
12:43:17: Edge 39 = {
  tri0=25, 
  tri1=26, 
  v0=50, 
  v1=51, 
  degenerate=false 
}
12:43:17: Edge 40 = {
  tri0=25, 
  tri1=31, 
  v0=51, 
  v1=48, 
  degenerate=false 
}
12:43:17: Edge 41 = {
  tri0=26, 
  tri1=32, 
  v0=53, 
  v1=54, 
  degenerate=false 
}
12:43:17: Edge 42 = {
  tri0=26, 
  tri1=27, 
  v0=54, 
  v1=52, 
  degenerate=false 
}
12:43:17: Edge 43 = {
  tri0=27, 
  tri1=536, 
  v0=54, 
  v1=55, 
  degenerate=false 
}
12:43:17: Edge 44 = {
  tri0=27, 
  tri1=30, 
  v0=55, 
  v1=52, 
